,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
80,30.0,0.285,34.1,2.57,5,"164,1610612752",98.5,0.103,0.459,354,5.2,149,2.2,0.421,68,31,23.5,-0.1,98.4,0.022,89.51,0.096,164,Chris Childs,0.062,NYK,1610612752,13.2,0.524,0.152,37,0.544
81,23.0,0.062,5.4,0.5,5,"1544,1610612737",108.0,0.084,0.423,110,2.8,46,1.2,0.418,40,16,6.4,-7.1,100.9,0.081,102.69,0.097,1544,Chris Crawford,0.083,ATL,1610612737,10.8,0.536,0.252,24,0.6
82,33.0,0.039,8.5,0.48,5,"201,1610612752",90.1,0.221,0.406,143,2.8,58,1.1,0.406,51,22,16.8,8.2,98.2,0.153,89.76,0.056,201,Chris Dudley,0.188,NYK,1610612752,17.7,0.428,0.124,29,0.569
83,23.0,0.241,31.5,1.8,5,"1612,1610612761",108.9,0.073,0.357,70,1.8,23,0.6,0.329,38,31,7.6,-15.1,93.8,0.025,98.78,0.017,1612,Chris Garner,0.047,TOR,1610612761,17.5,0.363,0.144,7,0.184
84,30.0,0.066,6.5,0.54,5,"423,1610612751",105.5,0.2,0.456,545,9.6,248,4.4,0.455,57,27,23.8,-0.7,104.8,0.096,95.42,0.094,423,Chris Gatling,0.144,NJN,1610612751,12.2,0.496,0.241,30,0.526
85,28.0,0.104,13.3,1.24,5,"168,1610612752",94.9,0.157,0.462,675,8.4,292,3.7,0.433,80,38,27.3,5.3,100.2,0.065,90.42,0.096,168,Chris Mills,0.111,NYK,1610612752,10.7,0.512,0.186,42,0.525
86,32.0,0.08,8.3,0.73,5,"356,1610612762",103.2,0.164,0.457,207,3.8,85,1.6,0.411,54,11,10.0,0.8,104.0,0.076,92.52,0.094,356,Chris Morris,0.121,UTA,1610612762,11.3,0.498,0.226,43,0.796
87,34.0,0.135,17.4,1.59,5,"904,1610612754",97.2,0.107,0.559,692,8.4,333,4.1,0.481,82,24,26.6,10.6,107.8,0.022,91.44,0.11,904,Chris Mullin,0.067,IND,1610612754,11.0,0.607,0.189,58,0.707
88,24.0,0.167,15.4,1.18,5,"997,1610612758",105.3,0.098,0.443,174,5.0,65,1.9,0.374,35,31,11.9,-8.9,96.5,0.022,95.55,0.048,997,Chris Robinson,0.059,SAC,1610612758,13.0,0.447,0.225,4,0.114
89,25.0,0.176,14.0,1.48,5,"185,1610612764",101.8,0.209,0.507,1341,18.9,647,9.1,0.482,71,32,39.6,0.9,102.7,0.071,93.84,0.147,185,Chris Webber,0.138,WAS,1610612764,9.5,0.523,0.268,39,0.549
90,26.0,0.293,29.1,3.02,5,"43,1610612764",101.9,0.108,0.428,355,4.3,126,1.5,0.355,82,40,13.1,0.9,102.7,0.017,95.24,0.109,43,Chris Whitney,0.062,WAS,1610612764,9.7,0.512,0.2,42,0.512
91,28.0,0.148,15.1,1.04,5,"363,1610612737",100.7,0.174,0.489,730,9.9,354,4.8,0.485,74,27,30.9,4.0,104.7,0.08,89.32,0.131,363,Christian Laettner,0.13,ATL,1610612737,14.5,0.576,0.22,47,0.635
92,34.0,0.095,15.2,1.28,5,"456,1610612759",96.8,0.14,0.479,398,6.5,143,2.3,0.359,61,19,23.8,5.6,102.4,0.014,91.26,0.064,456,Chuck Person,0.081,SAS,1610612759,11.8,0.494,0.155,42,0.689
