,AST_PCT,AST_PCT_RANK,AST_RATIO,AST_RATIO_RANK,AST_TO,AST_TO_RANK,COURT_STATUS,DEF_RATING,DEF_RATING_RANK,DREB_PCT,DREB_PCT_RANK,EFG_PCT,EFG_PCT_RANK,GP,GP_RANK,GROUP_SET,L,L_RANK,MIN,MIN_RANK,NET_RATING,NET_RATING_RANK,OFF_RATING,OFF_RATING_RANK,OREB_PCT,OREB_PCT_RANK,PACE,PACE_RANK,PIE,PIE_RANK,REB_PCT,REB_PCT_RANK,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TM_TOV_PCT,TM_TOV_PCT_RANK,TS_PCT,TS_PCT_RANK,VS_PLAYER_ID,VS_PLAYER_NAME,W,W_PCT,W_PCT_RANK,W_RANK
0,0.667,1,16.4,9,1.67,9,On,116.4,16,0.795,5,0.418,17,6,16,On/Off Court,6,2,48.0,16,-25.1,17,91.3,17,0.238,4,93.43,9,0.341,17,0.506,4,DAL,1610612742,Dallas Mavericks,0.13,10,0.467,17,203112,"Acy, Quincy",0,0.0,17,17
1,0.56,11,15.6,13,1.63,11,On,109.9,14,0.775,12,0.47,16,40,5,On/Off Court,28,13,603.0,7,-8.9,15,101.0,11,0.218,5,94.18,6,0.446,15,0.466,8,DAL,1610612742,Dallas Mavericks,0.126,4,0.515,15,1626147,"Anderson, Justin",12,0.3,12,8
2,0.528,16,15.6,14,1.55,13,On,101.2,4,0.776,10,0.489,13,18,13,On/Off Court,12,3,444.0,11,-0.2,5,101.0,12,0.182,13,93.53,8,0.499,4,0.467,7,DAL,1610612742,Dallas Mavericks,0.129,9,0.529,11,200826,"Barea, J.J.",6,0.333,9,11
3,0.543,14,16.2,12,1.6,12,On,106.1,8,0.78,8,0.507,8,44,1,On/Off Court,29,16,1573.0,1,-3.5,11,102.7,9,0.183,12,93.13,11,0.475,10,0.463,11,DAL,1610612742,Dallas Mavericks,0.131,12,0.539,9,203084,"Barnes, Harrison",15,0.341,7,1
4,0.53,15,15.1,16,1.3,16,On,98.0,3,0.809,3,0.478,14,22,11,On/Off Court,16,7,518.0,9,-1.5,6,96.5,16,0.188,10,92.91,13,0.482,6,0.487,5,DAL,1610612742,Dallas Mavericks,0.149,15,0.512,16,101106,"Bogut, Andrew",6,0.273,13,11
5,0.596,4,17.0,7,1.45,14,On,108.8,12,0.795,6,0.534,1,29,9,On/Off Court,22,9,197.0,14,2.0,3,110.8,3,0.259,3,95.91,5,0.517,3,0.511,3,DAL,1610612742,Dallas Mavericks,0.157,17,0.58,2,1627852,"Brussino, Nicolas",7,0.241,14,10
6,0.546,13,16.3,10,1.67,8,On,105.6,7,0.771,13,0.511,6,40,5,On/Off Court,26,11,1067.0,4,-1.6,7,104.0,8,0.186,11,92.56,14,0.481,7,0.463,10,DAL,1610612742,Dallas Mavericks,0.126,5,0.543,8,203552,"Curry, Seth",14,0.35,4,5
7,0.584,7,17.2,5,1.74,5,On,103.7,6,0.775,11,0.512,5,43,3,On/Off Court,28,13,912.0,5,1.1,4,104.8,6,0.202,8,92.29,16,0.494,5,0.472,6,DAL,1610612742,Dallas Mavericks,0.131,11,0.544,7,1627827,"Finney-Smith, Dorian",15,0.349,5,1
8,0.577,9,15.0,17,1.23,17,On,116.9,17,0.77,14,0.473,15,17,14,On/Off Court,13,4,231.0,13,-19.6,16,97.3,15,0.181,14,96.88,3,0.381,16,0.444,17,DAL,1610612742,Dallas Mavericks,0.155,16,0.525,13,1626780,"Gibson, Jonathan",4,0.235,15,14
9,0.571,10,16.6,8,1.71,7,On,95.5,2,0.841,2,0.529,2,17,14,On/Off Court,14,6,77.0,15,17.6,2,113.1,2,0.289,2,98.34,2,0.589,2,0.552,2,DAL,1610612742,Dallas Mavericks,0.133,13,0.562,3,1627773,"Hammons, AJ",3,0.176,16,15
10,0.594,5,17.4,4,1.85,3,On,109.7,13,0.746,17,0.507,9,28,10,On/Off Court,16,7,433.0,12,-2.6,9,107.1,5,0.206,6,92.5,15,0.481,8,0.462,13,DAL,1610612742,Dallas Mavericks,0.124,3,0.553,4,2734,"Harris, Devin",12,0.429,2,8
11,0.634,2,18.7,1,2.89,1,On,77.6,1,0.897,1,0.527,3,6,16,On/Off Court,3,1,47.0,17,46.5,1,124.1,1,0.313,1,99.58,1,0.776,1,0.575,1,DAL,1610612742,Dallas Mavericks,0.092,1,0.585,1,203510,"Jackson, Pierre",3,0.5,1,15
12,0.556,12,16.3,11,1.64,10,On,107.0,10,0.77,15,0.499,11,43,3,On/Off Court,28,13,1523.0,2,-5.5,13,101.4,10,0.176,15,93.02,12,0.458,13,0.454,16,DAL,1610612742,Dallas Mavericks,0.128,8,0.531,10,202083,"Matthews, Wesley",15,0.349,5,1
13,0.523,17,15.3,15,1.44,15,On,102.7,5,0.777,9,0.5,10,39,7,On/Off Court,26,11,528.0,8,-2.1,8,100.6,13,0.19,9,90.2,17,0.474,11,0.466,9,DAL,1610612742,Dallas Mavericks,0.137,14,0.529,12,1626257,"Mejri, Salah",13,0.333,9,6
14,0.593,6,17.1,6,1.72,6,On,106.8,9,0.807,4,0.491,12,19,12,On/Off Court,13,4,473.0,10,-8.0,14,98.8,14,0.15,17,96.28,4,0.449,14,0.462,12,DAL,1610612742,Dallas Mavericks,0.128,7,0.524,14,1717,"Nowitzki, Dirk",6,0.316,11,11
15,0.604,3,17.7,2,1.95,2,On,111.6,15,0.75,16,0.51,7,44,1,On/Off Court,29,16,865.0,6,-4.2,12,107.4,4,0.205,7,93.57,7,0.479,9,0.459,15,DAL,1610612742,Dallas Mavericks,0.12,2,0.552,5,203939,"Powell, Dwight",15,0.341,7,1
16,0.578,8,17.4,3,1.8,4,On,107.4,11,0.788,7,0.519,4,36,8,On/Off Court,23,10,1096.0,3,-3.2,10,104.2,7,0.173,16,93.37,10,0.471,12,0.459,14,DAL,1610612742,Dallas Mavericks,0.127,6,0.546,6,101114,"Williams, Deron",13,0.361,3,6
0,0.532,12,14.9,12,1.26,15,On,112.3,15,0.782,1,0.463,11,32,10,On/Off Court,17,7,371.0,10,-16.1,14,96.2,13,0.253,2,99.3,10,0.392,14,0.498,1,IND,1610612754,Indiana Pacers,0.156,14,0.501,11,202730,"Allen, Lavoy",15,0.469,13,10
1,0.527,13,15.6,11,1.49,12,On,103.0,2,0.758,4,0.488,8,40,6,On/Off Court,19,10,586.0,9,-1.2,7,101.8,9,0.238,4,97.63,14,0.481,8,0.496,2,IND,1610612754,Indiana Pacers,0.137,7,0.525,9,201166,"Brooks, Aaron",21,0.525,3,5
2,0.364,15,10.1,15,2.0,1,On,93.7,1,0.733,12,0.364,15,3,15,On/Off Court,3,1,14.0,15,-14.1,13,79.5,15,0.222,5,98.21,11,0.429,13,0.455,14,IND,1610612754,Indiana Pacers,0.064,1,0.374,15,1626176,"Christmas, Rakeem",0,0.0,15,15
3,0.587,5,17.6,5,1.61,7,On,106.6,9,0.727,13,0.519,5,35,9,On/Off Court,16,6,993.0,5,-1.3,8,105.3,5,0.19,11,100.43,5,0.503,5,0.465,11,IND,1610612754,Indiana Pacers,0.144,10,0.563,5,101145,"Ellis, Monta",19,0.543,1,7
4,0.601,1,18.1,1,1.67,5,On,105.1,6,0.753,7,0.531,2,36,8,On/Off Court,17,7,1272.0,3,2.3,2,107.4,1,0.178,14,100.29,6,0.53,2,0.478,8,IND,1610612754,Indiana Pacers,0.142,8,0.576,2,202331,"George, Paul",19,0.528,2,7
5,0.54,11,15.8,10,1.74,2,On,107.9,11,0.763,2,0.472,10,43,1,On/Off Court,21,13,645.0,8,-6.9,10,101.0,10,0.217,7,97.76,13,0.447,12,0.478,7,IND,1610612754,Indiana Pacers,0.119,2,0.514,10,2744,"Jefferson, Al",22,0.512,7,1
6,0.541,10,16.3,7,1.69,4,On,105.0,5,0.759,3,0.506,7,37,7,On/Off Court,18,9,801.0,7,1.2,4,106.2,3,0.217,8,99.58,8,0.497,7,0.486,4,IND,1610612754,Indiana Pacers,0.126,5,0.549,7,101139,"Miles, CJ",19,0.514,5,7
7,0.567,7,16.1,8,1.65,6,On,110.8,13,0.671,15,0.459,12,19,13,On/Off Court,10,3,83.0,14,-12.3,12,98.5,12,0.261,1,97.89,12,0.467,9,0.455,13,IND,1610612754,Indiana Pacers,0.131,6,0.492,13,1627777,"Niang, Georges",9,0.474,11,13
8,0.578,6,17.2,6,1.55,11,On,105.4,7,0.749,8,0.516,6,41,5,On/Off Court,20,11,929.0,6,-0.9,6,104.5,7,0.198,10,99.81,7,0.502,6,0.484,5,IND,1610612754,Indiana Pacers,0.146,11,0.558,6,203922,"Robinson, Glenn",21,0.512,6,5
9,0.554,8,15.8,9,1.74,3,On,109.6,12,0.715,14,0.458,13,26,11,On/Off Court,14,5,272.0,12,-11.0,11,98.6,11,0.22,6,99.38,9,0.453,10,0.458,12,IND,1610612754,Indiana Pacers,0.12,3,0.5,12,202338,"Seraphin, Kevin",12,0.462,14,11
10,0.486,14,14.0,14,1.26,14,On,107.6,10,0.757,5,0.478,9,17,14,On/Off Court,9,2,345.0,11,-4.9,9,102.7,8,0.242,3,97.61,15,0.449,11,0.496,3,IND,1610612754,Indiana Pacers,0.143,9,0.529,8,201155,"Stuckey, Rodney",8,0.471,12,14
11,0.59,3,17.7,4,1.56,10,On,105.9,8,0.737,10,0.524,4,43,1,On/Off Court,21,13,1383.0,1,-0.2,5,105.7,4,0.177,15,101.07,2,0.516,4,0.469,10,IND,1610612754,Indiana Pacers,0.147,13,0.571,3,201952,"Teague, Jeff",22,0.512,7,1
12,0.596,2,18.0,2,1.49,13,On,104.1,4,0.741,9,0.544,1,42,4,On/Off Court,20,11,1265.0,4,3.2,1,107.3,2,0.179,12,100.83,3,0.536,1,0.482,6,IND,1610612754,Indiana Pacers,0.158,15,0.588,1,1626167,"Turner, Myles",22,0.524,4,1
13,0.543,9,14.6,13,1.57,9,On,111.1,14,0.755,6,0.413,14,20,12,On/Off Court,10,3,107.0,13,-24.7,15,86.4,14,0.208,9,101.09,1,0.368,15,0.454,15,IND,1610612754,Indiana Pacers,0.12,4,0.437,14,1626202,"Young, Joe",10,0.5,10,12
14,0.587,4,17.8,3,1.59,8,On,103.7,3,0.736,11,0.524,3,43,1,On/Off Court,21,13,1352.0,2,1.5,3,105.2,6,0.178,13,100.75,4,0.523,3,0.472,9,IND,1610612754,Indiana Pacers,0.146,12,0.567,4,201152,"Young, Thaddeus",22,0.512,7,1
0,0.581,9,16.3,10,1.49,13,On,107.9,12,0.772,8,0.486,8,46,1,On/Off Court,28,14,935.0,8,-9.5,14,98.4,11,0.206,13,97.71,9,0.449,12,0.485,10,ORL,1610612753,Orlando Magic,0.143,15,0.519,5,201571,"Augustin, D.J.",18,0.391,6,1
1,0.563,12,16.2,12,1.61,10,On,106.6,8,0.761,11,0.488,5,45,4,On/Off Court,27,11,1110.0,6,-6.3,11,100.3,9,0.225,5,96.95,12,0.464,10,0.491,7,ORL,1610612753,Orlando Magic,0.133,10,0.516,8,202687,"Biyombo, Bismack",18,0.4,2,1
2,0.4,16,12.3,16,2.0,1,On,77.8,1,1.0,1,0.455,13,1,16,On/Off Court,1,1,4.0,16,63.5,1,141.3,1,0.714,1,97.43,11,0.839,1,0.818,1,ORL,1610612753,Orlando Magic,0.109,1,0.492,13,1626148,"Brown, Anthony",0,0.0,16,16
3,0.578,10,16.7,8,1.64,8,On,104.9,5,0.772,7,0.487,7,36,8,On/Off Court,22,7,1189.0,5,-4.7,7,100.3,8,0.221,10,98.24,6,0.472,7,0.491,4,ORL,1610612753,Orlando Magic,0.135,12,0.518,6,203095,"Fournier, Evan",14,0.389,9,8
4,0.587,7,17.7,3,1.82,5,On,107.7,11,0.766,9,0.509,2,46,1,On/Off Court,28,14,1269.0,3,-3.8,3,103.9,3,0.229,3,97.85,8,0.473,6,0.491,5,ORL,1610612753,Orlando Magic,0.131,7,0.534,3,203932,"Gordon, Aaron",18,0.391,6,1
5,0.572,11,16.3,11,1.63,9,On,105.3,6,0.766,10,0.479,10,45,4,On/Off Court,27,11,1063.0,7,-5.6,9,99.7,10,0.222,8,99.56,2,0.471,8,0.49,8,ORL,1610612753,Orlando Magic,0.131,8,0.513,9,201145,"Green, Jeff",18,0.4,2,1
6,0.619,3,16.4,9,1.55,12,On,109.1,13,0.693,15,0.452,14,33,10,On/Off Court,22,7,311.0,11,-15.7,15,93.4,15,0.225,6,95.07,15,0.408,14,0.444,15,ORL,1610612753,Orlando Magic,0.141,14,0.479,15,1626209,"Hezonja, Mario",11,0.333,14,10
7,0.601,5,18.0,2,1.8,6,On,107.4,10,0.783,3,0.507,3,45,4,On/Off Court,27,11,1358.0,1,-4.3,6,103.2,4,0.214,12,98.39,5,0.475,5,0.492,3,ORL,1610612753,Orlando Magic,0.134,11,0.536,2,201586,"Ibaka, Serge",18,0.4,2,1
8,0.605,4,18.9,1,1.99,2,On,112.2,15,0.759,12,0.539,1,24,12,On/Off Court,14,5,520.0,9,-4.2,5,108.0,2,0.193,15,100.03,1,0.475,4,0.466,12,ORL,1610612753,Orlando Magic,0.127,5,0.565,1,201975,"Meeks, Jodie",10,0.417,1,11
9,0.75,1,17.1,7,1.2,16,On,113.6,16,0.579,16,0.435,16,8,14,On/Off Court,5,2,28.0,15,-30.5,16,83.0,16,0.138,16,90.67,16,0.297,16,0.313,16,ORL,1610612753,Orlando Magic,0.185,16,0.467,16,202620,"Onuaku, Arinze",3,0.375,10,14
10,0.584,8,17.5,5,1.91,4,On,106.0,7,0.773,6,0.495,4,46,1,On/Off Court,28,14,1339.0,2,-3.1,2,102.9,5,0.221,9,99.06,4,0.482,3,0.491,6,ORL,1610612753,Orlando Magic,0.122,3,0.525,4,203901,"Payton, Elfrid",18,0.391,6,1
11,0.507,14,14.3,14,1.4,15,On,103.1,3,0.755,13,0.473,11,27,11,On/Off Court,18,6,183.0,12,-5.7,10,97.5,13,0.201,14,97.7,10,0.456,11,0.462,13,ORL,1610612753,Orlando Magic,0.131,6,0.506,10,204014,"Rudez, Damjan",9,0.333,14,12
12,0.589,6,17.3,6,1.73,7,On,104.4,4,0.782,4,0.487,6,43,7,On/Off Court,26,10,1203.0,4,-4.0,4,100.4,7,0.223,7,99.06,3,0.483,2,0.496,2,ORL,1610612753,Orlando Magic,0.133,9,0.518,7,202696,"Vucevic, Nikola",17,0.395,5,7
13,0.55,13,15.4,13,1.47,14,On,102.1,2,0.781,5,0.467,12,34,9,On/Off Court,22,7,470.0,10,-5.5,8,96.6,14,0.216,11,98.06,7,0.467,9,0.489,9,ORL,1610612753,Orlando Magic,0.136,13,0.5,11,201228,"Watson, CJ",12,0.353,13,9
14,0.685,2,17.6,4,1.95,3,On,106.9,9,0.73,14,0.452,15,16,13,On/Off Court,10,4,75.0,13,-8.6,12,98.3,12,0.235,2,96.06,13,0.434,13,0.446,14,ORL,1610612753,Orlando Magic,0.124,4,0.488,14,203912,"Wilcox, CJ",6,0.375,10,13
15,0.44,15,13.6,15,1.57,11,On,109.7,14,0.84,2,0.483,9,8,14,On/Off Court,5,2,32.0,14,-9.1,13,100.6,6,0.229,4,95.87,14,0.385,15,0.483,11,ORL,1610612753,Orlando Magic,0.114,2,0.495,12,1627757,"Zimmerman, Stephen",3,0.375,10,14
0,0.631,7,18.1,6,1.95,7,On,103.3,9,0.79,13,0.507,4,41,5,On/Off Court,19,10,1412.0,2,4.4,4,107.7,4,0.211,6,99.35,5,0.529,3,0.506,8,CHA,1610612766,Charlotte Hornets,0.124,7,0.556,2,201587,"Batum, Nicolas",22,0.537,6,4
1,0.633,6,18.3,4,2.09,1,On,105.5,12,0.795,9,0.505,5,39,6,On/Off Court,18,8,954.0,7,0.2,7,105.7,6,0.175,12,99.78,3,0.509,7,0.489,11,CHA,1610612766,Charlotte Hornets,0.115,1,0.55,5,201158,"Belinelli, Marco",21,0.538,5,6
2,0.642,4,15.1,13,1.26,14,On,100.0,3,0.83,3,0.446,12,14,12,On/Off Court,6,4,86.0,12,-6.5,11,93.4,12,0.177,11,98.7,8,0.482,12,0.521,1,CHA,1610612766,Charlotte Hornets,0.153,14,0.504,12,1626203,"Graham, Treveon",8,0.571,4,12
3,0.875,1,16.9,10,1.4,12,On,101.9,6,0.867,2,0.42,13,5,14,On/Off Court,3,2,17.0,14,-18.6,14,83.3,13,0.118,14,92.43,15,0.36,14,0.469,14,CHA,1610612766,Charlotte Hornets,0.154,15,0.459,13,1626151,"Harrison, Aaron",2,0.4,15,14
4,0.697,2,19.1,1,2.02,3,On,106.0,13,0.813,5,0.479,11,30,10,On/Off Court,15,6,503.0,10,-7.1,12,98.9,11,0.16,13,100.94,2,0.485,11,0.487,12,CHA,1610612766,Charlotte Hornets,0.124,9,0.524,11,201150,"Hawes, Spencer",15,0.5,11,10
5,0.54,13,15.3,12,1.56,11,On,105.3,11,0.793,12,0.489,8,37,8,On/Off Court,18,8,599.0,9,0.0,8,105.3,7,0.205,8,99.31,7,0.504,8,0.516,3,CHA,1610612766,Charlotte Hornets,0.126,11,0.545,6,201579,"Hibbert, Roy",19,0.514,10,8
6,0.62,11,18.3,3,2.01,4,On,106.3,14,0.785,14,0.517,1,42,4,On/Off Court,21,14,1025.0,5,1.6,6,107.9,3,0.189,10,99.34,6,0.515,6,0.498,10,CHA,1610612766,Charlotte Hornets,0.121,4,0.562,1,1626163,"Kaminsky, Frank",21,0.5,11,6
7,0.627,9,17.8,7,1.94,8,On,101.2,5,0.799,6,0.493,7,43,2,On/Off Court,20,12,1280.0,3,4.6,3,105.8,5,0.233,1,97.67,13,0.529,4,0.516,2,CHA,1610612766,Charlotte Hornets,0.124,8,0.538,8,203077,"Kidd-Gilchrist, Michael",23,0.535,7,1
8,0.531,14,15.4,11,1.63,10,On,104.5,10,0.783,15,0.481,10,28,11,On/Off Court,14,5,498.0,11,-1.5,9,102.9,10,0.216,5,98.32,9,0.495,10,0.508,7,CHA,1610612766,Charlotte Hornets,0.123,6,0.527,10,203087,"Lamb, Jeremy",14,0.5,11,11
9,0.657,3,14.2,14,1.28,13,On,97.8,2,0.817,4,0.371,14,12,13,On/Off Court,5,3,65.0,13,-17.1,13,80.8,14,0.191,9,94.23,14,0.363,13,0.484,13,CHA,1610612766,Charlotte Hornets,0.143,13,0.421,14,203148,"Roberts, Brian",7,0.583,3,13
