,PlayerID,PlayerName,TeamID,Total_Poss,Total_Points,Total_PPP,PRBallHandler,Cut,Handoff,Isolation,Misc,OffScreen,Postup,OffRebound,PRRollMan,Spotup,Transition,Offensive_Metric
106,202388.0,Donald Sloan,1610612751.0,276.0,242.0,0.876811594203,-0.151121181687,-5.40356017874,-0.0111634170004,-0.732666486796,-0.554894537588,-0.0,-0.0,-0.0,-0.0,2.84889169114,-6.46298624758,-11.6046004429
107,201962.0,Toney Douglas,1610612740.0,206.0,201.0,0.97572815534,-0.794990998944,-0.0,-0.0,0.742261514193,-0.605225702696,-0.0,-0.0,-0.0,-0.0,13.8775616099,10.8428631962,18.1624632966
108,203462.0,Archie Goodwin,1610612756.0,415.0,347.0,0.836144578313,-15.2271288242,-2.67065659415,-3.40847148541,5.19757688723,-1.30602957436,-0.0,-0.0,1.18331146525,-0.0,-6.70784118568,6.17318959659,-32.5540998792
109,201573.0,Jerryd Bayless,1610612749.0,378.0,367.0,0.970899470899,-4.30343633762,-0.0,-6.07756061971,-0.357880197278,-1.16992964404,7.54547592807,-0.0,-0.0,-0.0,63.534811478,-10.3354684274,21.2642041803
110,203894.0,Shabazz Napier,1610612753.0,214.0,160.0,0.747663551402,-7.38212036959,-0.0,-2.19905699982,0.742261514193,-0.0,-0.0,-0.0,-0.0,-0.0,12.2909373191,-7.50714057622,-34.1213027805
111,201156.0,Nick Young,1610612747.0,365.0,339.0,0.928767123288,6.15877302801,-0.0,8.2166346796,0.215149582543,4.97028706627,-9.19546493051,-0.0,-0.0,-0.0,1.02715329379,-7.16542697584,1.28887168338
112,201976.0,Patrick Beverley,1610612745.0,434.0,421.0,0.970046082949,-8.56905227494,-0.0,-0.0,4.08508808382,1.1963954057,-0.0,-0.0,2.58987045572,-0.0,21.6881598715,7.03069185866,21.5131987542
113,200752.0,Rudy Gay,1610612758.0,886.0,864.0,0.975169300226,15.5314799398,-6.55331403517,0.519875203902,-13.2258852704,9.20524607896,0.338165795278,18.2802253878,-7.665193488,-4.92449684682,-14.1078427415,32.3970724684,14.35410909
114,203526.0,Raul Neto,1610612762.0,401.0,336.0,0.837905236908,-15.8019554357,-3.11811361305,-6.48648595243,10.0114948761,-0.902006228907,-0.0,-0.0,-0.0,-0.0,27.3492624377,-10.3354684274,-31.913158138
115,1626202.0,Joe Young,1610612754.0,144.0,117.0,0.8125,-2.95274008531,-0.0,-0.0,0.665933257047,2.03007040364,-0.0,-0.0,-0.0,-0.0,-3.86257291395,-2.76731606133,-8.8066386663
116,201945.0,Gerald Henderson,1610612757.0,416.0,370.0,0.889423076923,-6.32753174536,4.26234165561,0.456373995247,-3.40743174102,-1.34286082813,-3.00885270264,-2.42555523086,4.23083114908,-0.0,0.832306407994,4.14766757131,-15.7975491983
117,201571.0,DJ Augustin,1610612760.0,153.0,129.0,0.843137254902,6.37804572841,-0.0,-1.59716682712,-0.0,-0.738723598634,-0.0,-0.0,-0.0,-0.0,3.46719479734,-6.9251245252,-7.6800387924
118,202711.0,Bojan  Bogdanovic,1610612751.0,589.0,553.0,0.938879456706,0.312724461761,-6.16639070926,-2.5293554916,-1.76118906002,2.16766391566,-6.12893918347,-6.39366592879,2.47157788579,-0.0,2.65806735142,21.6524839991,-6.74290554086
119,203917.0,Nik Stauskas,1610612755.0,429.0,364.0,0.848484848485,-7.79017842749,-0.0,-7.3281389208,-1.99496754807,-0.877447233031,0.214578974718,-0.0,-0.0,-0.0,-4.05789925544,-3.19083127786,-37.1974216734
120,202699.0,Tobias Harris,1610612753.0,680.0,664.0,0.976470588235,3.73731687818,13.5271970755,-4.0171618798,-1.58160257401,1.1963954057,0.581894630577,-1.92425661802,3.79061223143,-1.53589884576,-10.5793832227,16.1628931759,5.19125261704
121,203507.0,Giannis Antetokounmpo,1610612749.0,936.0,903.0,0.964743589744,-3.03371064616,24.8100421787,-3.03002351449,-1.2666961058,0.806009687689,-1.82659372027,-7.24637387194,7.92173601494,-5.98053973883,-22.0682971186,39.1269665612,-0.448560468032
122,203914.0,Gary Harris,1610612743.0,581.0,570.0,0.981067125645,-4.64990072204,12.3511601714,-2.21648367418,4.20264555157,3.05638182802,-1.07560333947,-0.0,-0.0,-0.0,-6.04059620254,7.18254035653,6.77730557569
123,201933.0,Blake Griffin,1610612746.0,704.0,692.0,0.982954545455,19.0497735673,24.420971821,-0.0,18.0348214205,0.878843973784,0.799767417275,-0.989203582863,1.18534255579,-15.2503171871,-14.8460024071,25.2517233361,32.1746878747
124,2734.0,Devin Harris,1610612742.0,310.0,305.0,0.983870967742,-3.16077674091,10.8279185773,3.39065424138,-2.39748369059,1.03533014782,0.564541706311,-0.0,-0.0,-0.0,15.0888384637,1.66491951132,17.6321923285
125,201943.0,Brandon Jennings,1610612765.0,159.0,139.0,0.874213836478,-2.72628810571,-0.0,-0.311451008716,-0.0,-0.446241209976,-0.0,-0.0,-0.0,-0.0,1.77343586118,1.75936082354,-5.18467225311
126,203109.0,Jae Crowder,1610612738.0,801.0,850.0,1.06117353308,-2.72628810571,18.0738723716,4.16595440481,-0.906074968989,7.241271036,12.1539326184,1.51058499103,-3.57442646774,10.8955130166,40.6323797372,6.80361837337,81.5299498444
127,2581.0,Steve Blake,1610612765.0,170.0,127.0,0.747058823529,-7.65142419504,-0.0,-1.7171030423,-0.0,-0.493609609774,-0.0,-0.0,-0.0,-0.0,16.8525897455,-5.6070448152,-19.2067065427
128,201584.0,Courtney Lee,1610612763.0,489.0,476.0,0.973415132924,-8.48290642665,15.7042148679,3.50495705118,-1.99496754807,7.46164256163,-3.4311965698,-0.0,-2.73304080821,-0.0,1.12336344156,22.0977497366,15.7690332233
129,203933.0,TJ Warren,1610612756.0,492.0,509.0,1.03455284553,2.51552130586,2.22289521517,-4.1556899884,0.263615666098,0.946488242913,22.3842594541,-0.0,-3.10063897764,-0.0,18.0348927313,-1.8025805068,24.0935901787
130,201167.0,Arron Afflalo,1610612752.0,704.0,699.0,0.992897727273,-1.65239989857,5.96478853895,-3.95133035315,10.4671404702,1.50014038767,0.995198593651,25.619374231,-0.0,-0.0,13.4494363595,-2.56557267208,45.1571282493
131,2755.0,Kevin Martin,1610612750.0,432.0,406.0,0.939814814815,-6.72181546788,4.04644046499,-2.99912364059,4.62834890508,5.92442849406,4.51633365049,-1.22814440839,-0.0,-0.0,-6.17416224963,11.618109818,5.19903638155
132,202329.0,Al Farouq Aminu,1610612757.0,655.0,585.0,0.893129770992,-6.72181546788,16.7163922747,-3.75258758061,-4.14748369059,3.36089635746,-1.27688623179,-2.65735701216,-0.507037632864,3.36036656526,5.57687808391,-26.3436898319,-45.7991704362
